scout,match,robot,team,start,show,move,auto_coral_L1_num,auto_coral_L2_num,auto_coral_L3_num,auto_coral_L4_num,robot_reef_removal,robot_algae_picked,robot_net_score,robot_net_miss,proc_score,coral_L1_num,coral_L2_num,coral_L3_num,coral_L4_num,tele_missed,climb_attempt,ending,climb_time,fouls,defense,driver,dead,comments,commentOpen,
GEH,131,B2,3748,M,FALSE,TRUE,0,0,0,0,FALSE,TRUE,0,0,1,0,1,6,0,0,TRUE,P,FALSE,0,0,5,NA,,Pushed teammate out of starting line during auto. Very consistent with L3.,
JA,131,R2,3136,C,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,0,0,0,4,4,1,TRUE,P,TRUE,0,0,4,NA,,,
BH,131,B1,346,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,2,NA,,Wobbly bot ,
CVC,131,R1,620,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,1,0,4,1,0,2,4,FALSE,No,FALSE,0,0,3,NA,,"Driver kept misaligning, causing their missing shots, when they seemingly failed to do the higher levels they started to score in L1",
Ashwin,131,R3,1629,M,FALSE,TRUE,0,0,0,1,TRUE,TRUE,1,0,2,0,3,2,2,1,TRUE,P,FALSE,0,0,4,NA,,Scored both processor shots during auto. Very well-rounded (smooth driving and quick with intake and scoring),
JA,132,R2,3359,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,3,0,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,5,Has some anti tip,
MF,132,B2,8592,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,1,2,2,2,1,1,1,2,TRUE,D,FALSE,0,0,2,ba,,Swinging deep climb,
CVC,132,R1,3373,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,5,1,TRUE,D,FALSE,0,0,3,NA,1,"A Little Slow in speed, had trouble scoring sometimes, seems to be slower at lower reef levels",
Ashwin,132,R3,2186,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,3,1,TRUE,P,TRUE,0,0,3,NA,"1,5",,
AX,132,B1,449,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,5,4,3,9,TRUE,P,TRUE,0,0,4,NA,,"Missed L4 coral in auto, struggled with ground intake during last 15 seconds and wasn't able to score anymore coral",
TC,132,R1,339,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,3,NA,,,
JA,133,R2,9072,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,1,0,0,0,1,1,5,0,TRUE,P,FALSE,0,0,5,NA,,The goats,
BH,133,B1,1111,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,0,de,,:(,
GL,133,B2,6802,C,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,2,1,FALSE,P,FALSE,0,0,2,cs,2,"Overall kinda slow, post coral stuck didn't try defense (but it was late so41389 eh?). Failed scoring several times.",
Ashwin,133,R3,686,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,1,0,0,0,2,3,0,0,TRUE,P,TRUE,0,0,3,NA,1,Wobbled almost 4 times by crashing into other bots and crashing into reef,
CVC,133,R1,614,M,FALSE,TRUE,0,0,1,0,TRUE,FALSE,0,0,0,6,1,0,0,3,FALSE,No,FALSE,0,0,3,NA,,"Two coral Intakes, one ground intake for L1 & another for loading and higher levels, doesn't seem to be able to do L4 & missed a lot of shots L2-L3",
TC,133,R1,1895,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,5,4,0,TRUE,D,FALSE,0,0,3,NA,,Froze during auto. Slow outtake one time.,
JJ,134,R2,4541,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,2,0,FALSE,No,FALSE,0,0,3,di,,Looks like they lost control of the drive before they disabled. Broke during the match ,
BH,134,B1,8726,C,FALSE,TRUE,0,1,0,0,TRUE,FALSE,0,0,0,0,0,6,0,1,FALSE,P,FALSE,0,0,3,NA,,,
MF,134,R1,539,C,FALSE,TRUE,3,0,0,0,TRUE,FALSE,0,0,0,1,1,2,0,0,FALSE,No,FALSE,0,0,3,NA,,I'm not sure about one of my L1s because it was blocked from my view since it was behind the reef. Very slow robot.,
Ashwin,134,R3,5804,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,2,0,0,2,4,2,TRUE,P,FALSE,0,0,3,NA,,,
GL,134,B2,8590,F,FALSE,TRUE,0,1,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,FALSE,No,FALSE,0,4,3,NA,"1,0","Crazy wobbly, but aggressive defense caused a lot of delays for opponents. Didn't zone one station, instead chased and tried to interfere with all bots.",
TC,134,R1,1885,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,10,0,0,0,0,0,FALSE,No,FALSE,0,0,4,NA,,,
BH,135,B1,2890,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,3,0,FALSE,No,FALSE,0,0,3,NA,,,
JJ,135,R2,5115,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,3,2,0,2,FALSE,P,FALSE,0,0,3,NA,2,Their coral can get knocked out when hit hard enough.,
MF,135,R1,2106,F,FALSE,FALSE,0,0,0,3,TRUE,FALSE,1,1,0,2,0,2,3,1,TRUE,D,FALSE,0,0,5,NA,,"Was defended against by a blue robot most of the match. One of their L1s may have been a miss, but I believe it was a score. Hard to tell because it was behind reef.",
TC,135,R1,122,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,6,1,TRUE,D,FALSE,0,0,3,NA,,Missed auto coral. Bad intake.,
GL,135,B2,977,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,0,0,TRUE,D,TRUE,0,4,4,cs,0,"Switched defense from marking everyone to just 2106, I think a smart choice. Really effective man marking at the coral station.",
Ashwin,135,R3,1418,C,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,TRUE,D,TRUE,0,3,3,NA,0,"Mainly played defense. Didn’t really prevent opponents from feed intake coral, but slowed them down somewhat ",
BH,136,B1,6326,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,,
JJ,136,R2,5338,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,1,0,3,0,4,0,FALSE,No,FALSE,0,0,3,NA,,Looks like an algae got knocked out on contact,
MF,136,R1,3793,M,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,3,5,0,0,0,FALSE,No,FALSE,0,0,4,NA,,A little slow in speed,
Ashwin,136,R3,401,C,FALSE,TRUE,0,0,0,3,FALSE,FALSE,0,0,0,0,0,5,3,3,TRUE,D,FALSE,0,0,4,NA,,Very consistent and fast at intaking coral from feed and scored quickly,
GL,136,B2,2534,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,1,4,0,4,1,FALSE,No,FALSE,0,0,3,NA,5,"Passive intake, has to waste time shaking it into manip. Also got in partners’ way a few times.",
JJ,137,B3,4638,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,10,0,FALSE,No,FALSE,0,0,3,NA,,"Coral got stuck in funnel auto, good driving but slow",
BH,137,B1,8622,M,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,2,3,3,0,2,FALSE,No,FALSE,0,0,3,NA,,,
KO,137,R2,3748,C,FALSE,TRUE,0,2,0,0,TRUE,FALSE,0,0,0,0,2,5,0,0,TRUE,D,FALSE,0,0,4,NA,,,
AY,137,B2,346,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,5,5,cs,,,
TC,137,R3,10224,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,1,0,4,2,FALSE,P,FALSE,0,0,3,NA,,Slow outake and slowed from defense.,
GL,137,R1,8230,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,1,3,0,0,1,TRUE,D,TRUE,0,0,2,NA,,Struggled with ground intake and removing algae a few times.,
RX,138,R1,1731,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,1,0,0,0,0,2,5,2,TRUE,P,FALSE,0,0,4,NA,,Fast Cycling,
JJ,138,R2,339,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,0,NA,"0,2",Tried to station defend 449 with ground intake.,
TC,138,B1,540,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,No,FALSE,0,4,3,NA,,Coral got stuck in intake and forced them to do defense.,
Ashwin,138,R3,888,C,FALSE,TRUE,0,0,0,3,TRUE,FALSE,0,0,0,1,0,3,2,1,FALSE,No,FALSE,0,0,4,NA,,,
GL,138,B2,2363,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,2,0,2,0,1,3,0,TRUE,P,FALSE,0,0,3,NA,,Had some trouble near the coral station after failed drops,
GEH,138,R1,449,C,FALSE,FALSE,0,0,0,1,FALSE,FALSE,0,0,0,1,2,3,3,0,FALSE,No,FALSE,0,0,4,NA,,The cycle times could be improved if we got coral directly from the station. ,
JJ,139,R2,4505,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,5,2,1,FALSE,P,FALSE,0,0,2,NA,"2,1",Missed auto l4,
GL,139,B2,611,C,FALSE,TRUE,0,0,0,2,FALSE,FALSE,0,0,0,0,2,1,3,0,FALSE,No,FALSE,0,0,3,NA,,Got defended for a good bit.,
RX,139,R1,620,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,1,0,0,1,0,5,1,FALSE,P,FALSE,0,0,4,NA,,Missed two L4 shots in auto,
TC,139,B1,3136,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,1,0,2,2,FALSE,P,FALSE,0,0,3,NA,1,Slow cycle and outake,
GEH,139,R1,3373,M,FALSE,FALSE,0,0,0,1,FALSE,FALSE,0,0,0,0,1,0,1,2,TRUE,P,FALSE,0,0,2,NA,,"Very slow cycle times, missed about half the coral they tried to place",
Ashwin,139,R3,836,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,1,0,0,1,0,0,0,2,TRUE,D,FALSE,0,4,3,NA,1,Wobbled at least once every 10 seconds (i.e. extremely wobbly),
GEH,140,R1,6213,,TRUE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,NA,,,
JJ,140,R2,4821,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,6,0,0,0,0,0,TRUE,D,FALSE,0,0,3,NA,,"Removed algae in auto, scored two in opponent pros, drivetrain a little slow",
RX,140,R1,1727,F,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,3,1,6,0,1,FALSE,No,TRUE,0,0,3,NA,,Intake is inconsistent when loading,
GL,140,B2,1629,F,FALSE,TRUE,0,0,0,3,TRUE,FALSE,0,1,0,0,0,2,7,0,FALSE,P,FALSE,0,0,4,NA,,"Had to solo, fast cycling. Had a coral stuck for a little bit but got free.",
Ashwin,140,R3,8592,C,FALSE,TRUE,0,0,0,3,TRUE,FALSE,1,0,0,4,3,3,2,2,FALSE,P,FALSE,0,0,3,NA,,Missed some L4 but in a way such that most of them land in L1,
BH,140,B1,1086,C,FALSE,TRUE,0,0,0,2,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,de,,,
JJ,141,R2,2199,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,5,0,FALSE,No,FALSE,0,0,2,de,4,"Got hard defended by 2186, narrow intake couldn't cope.",
BH,141,B1,116,C,FALSE,TRUE,1,0,0,0,TRUE,TRUE,5,0,2,0,0,0,0,0,TRUE,D,FALSE,0,0,4,NA,,Auto algae in net!!!,
TC,141,R1,3359,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,3,2,0,0,0,0,0,FALSE,P,FALSE,0,0,3,NA,2,And outake for algae,
GL,141,B2,422,F,FALSE,TRUE,0,0,0,2,FALSE,FALSE,0,0,0,0,5,6,9,1,TRUE,D,FALSE,0,0,5,NA,,"Never felt rushed, even with a last second climb.",
GEH,141,R1,2186,M,FALSE,FALSE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,0,0,TRUE,D,TRUE,0,4,4,NA,0,Did a good job of making one of the coral stations useable and pushing other robots away from it. ,
Ashwin,141,R3,1908,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,3,1,TRUE,D,TRUE,0,0,3,NA,5,Dropped many coral on intakes,
TC,142,R1,8590,C,FALSE,TRUE,0,0,0,0,,FALSE,0,0,0,1,6,6,0,2,FALSE,No,FALSE,0,0,4,NA,,,
JJ,142,R2,1418,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,1,0,1,1,4,TRUE,D,FALSE,0,0,1,NA,5,"HP missed coral in auto, managed to descore an l3 on their own reef, hp kinda sucks",
GL,142,B2,4541,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,1,2,4,2,1,FALSE,No,FALSE,0,0,3,NA,,"Didn't try for parking, but probably could have. Otherwise pretty average and focused on ranking points over high score.",
GEH,142,R1,9072,F,FALSE,TRUE,0,0,0,2,TRUE,TRUE,3,0,0,4,0,1,1,3,FALSE,P,FALSE,0,0,4,NA,,"Very fast, but tends to miss coral because they rush it",
Ashwin,142,R3,614,M,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,2,2,2,0,0,FALSE,P,FALSE,0,0,3,NA,,"Took over 5 seconds to score each coral, almost got beached once",
BH,142,B1,401,F,FALSE,TRUE,0,0,0,3,FALSE,FALSE,0,0,0,4,5,2,1,0,TRUE,P,FALSE,0,0,4,NA,,,
BH,143,B1,5338,C,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,0,0,0,12,1,FALSE,P,FALSE,0,0,4,NA,,,
JJ,143,R2,4638,F,FALSE,TRUE,0,0,0,3,FALSE,FALSE,0,0,0,0,0,0,6,1,FALSE,No,FALSE,0,0,2,NA,,Has a very specific configuration where the coral gets stuck in the funnel,
GEH,143,R1,539,F,FALSE,FALSE,1,0,0,0,TRUE,TRUE,0,0,2,2,0,4,0,1,FALSE,P,FALSE,0,0,5,NA,,"Very good overall, decent at processing algae and scoring coral on the reef. ",
TC,143,R1,686,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,2,3,0,TRUE,D,FALSE,0,0,3,ba,,Missed starting pos.,
GL,143,B2,5115,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,1,0,0,TRUE,D,TRUE,1,4,3,NA,,"Helped cause a beach, even though it was temporary. Slowed a lot of potential cycles with the beach and coral station zone defense, but man marking was average or slightly below average.",
Ashwin,143,R3,10224,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,1,0,0,3,0,0,TRUE,D,TRUE,0,0,2,NA,,Disabled for first half of match,
BH,144,B1,2363,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,2,0,1,2,3,0,TRUE,D,FALSE,0,0,3,NA,,,
JJ,144,R2,1885,C,FALSE,FALSE,0,0,0,0,TRUE,TRUE,0,0,10,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,"Tried to remove 4 during auto, removed 3. When removing algae, it can get stuck on top",
GEH,144,R1,1111,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,1,1,3,3,0,FALSE,No,FALSE,0,0,5,NA,,"Very good at coral, likely could have scored more except another team kept pinning them in defense.",
GL,144,B2,1731,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,3,2,4,2,TRUE,D,FALSE,0,0,4,NA,1,"Crazy auto. Cycles were not as smooth as some other teams, but was still quick.",
Ashwin,144,R3,2890,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,2,2,FALSE,No,FALSE,0,0,2,NA,5,Bad at intaking coral from feed and dropped 2 corals before in range to score,
TC,144,R1,346,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,No,FALSE,0,4,3,cs,2,Stopped 20secs before ending. Played defense after stuck coral.,
GEH,145,R1,1895,M,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,3,4,1,FALSE,P,FALSE,0,0,5,NA,,Good at getting that algae up in the high levels,
BH,145,B1,3136,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,0,0,0,0,0,0,TRUE,D,FALSE,0,0,3,NA,,Hard blocked by defender ,
MF,145,B2,8230,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,1,0,1,0,2,TRUE,D,FALSE,0,5,4,NA,,"Incredible defense, defended against two bots at once. ",
TC,145,R1,339,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,1,2,FALSE,P,FALSE,0,0,3,NA,,Froze two times and including a delayed start. They tried to defend one bot with their teamate(double team) instead of focusing on scoring.,
JJ,145,R2,977,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,1,1,TRUE,No,FALSE,1,4,3,cs,"0,6",Missed auto,
Ashwin,145,R3,5804,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,7,1,TRUE,P,FALSE,0,0,3,NA,,"Beached for 1 second but escaped, defended against heavily",
JJ,146,R2,836,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,3,0,3,4,3,0,TRUE,D,TRUE,0,0,4,NA,7,"Collision in auto, scored one in opponent pros ",
MF,146,B2,888,F,FALSE,TRUE,0,0,0,3,FALSE,FALSE,0,0,0,0,0,0,0,2,FALSE,P,FALSE,0,4,3,NA,,,
GEH,146,R1,2534,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,5,2,1,3,FALSE,P,FALSE,0,0,4,NA,,Started off slow but managed to pick up the pace and score a decent amount of coral. The robot did struggle with positioning which caused 3 coral misses.,
TC,146,R1,122,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,3,2,TRUE,D,FALSE,0,0,3,NA,2,Dropped 3 coral before getting to reef. Bad defense maneuvering.,
BH,146,B1,1629,C,FALSE,TRUE,0,0,0,2,TRUE,FALSE,1,0,1,4,0,0,2,1,FALSE,No,FALSE,0,0,3,NA,,L1 is a result of missed L4 and L3 attempts,
Ashwin,146,R3,1086,F,FALSE,TRUE,1,0,0,1,TRUE,FALSE,0,1,0,0,0,1,2,2,FALSE,No,FALSE,0,0,4,di,,Disabled for the last 40 seconds of the match,
BH,147,B1,8622,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,1,0,2,FALSE,P,FALSE,0,0,3,NA,,,
MF,147,B2,611,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,1,8,1,FALSE,No,FALSE,0,0,4,NA,,Barely reached L4.,
CVC,147,R2,6863,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,4,0,2,FALSE,P,FALSE,0,0,3,NA,,"Started off pretty good, struggled at aligning themselves for coral station intake towards end half.",
TC,147,R1,116,F,FALSE,TRUE,0,0,0,0,TRUE,TRUE,8,1,0,0,0,0,0,0,TRUE,D,FALSE,0,0,4,NA,,Very good algae scoring.,
GEH,147,R1,8726,C,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,0,0,3,0,0,FALSE,P,FALSE,0,0,3,NA,,Started off very strong but just stopped scoring after 30 seconds into teleop. Sat around doing nothing and then parked in the barge to end.,
Ashwin,147,R3,8592,C,FALSE,TRUE,0,0,0,3,TRUE,FALSE,0,0,0,1,5,3,3,2,TRUE,D,FALSE,0,0,5,NA,,"No movements were wasted. They scored each time they intook from the feed, and they got all their intakes on the first tries. ",
JJ,148,R2,2186,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,2,2,de,0,,
RX,148,B2,3793,F,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,1,1,6,3,0,0,FALSE,No,FALSE,0,3,0,NA,,"Removed one algae in auto, a little slow, tried to park",
GEH,148,R1,422,C,FALSE,FALSE,0,0,0,3,TRUE,FALSE,4,0,0,2,2,3,1,0,TRUE,D,FALSE,0,0,5,NA,,"Amazing performance with cycling around 3 seconds each. Speedy and unstoppable. Only minor hiccup was when a piece of coral got stuck in the robot, but it didn't affect performance.",
TC,148,R1,3748,C,FALSE,TRUE,0,2,0,0,TRUE,FALSE,0,0,0,0,0,8,0,1,TRUE,D,FALSE,0,0,4,NA,,Claw mechanism for algae removal. ~3sec cycle.,
BH,148,B1,4821,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,4,0,0,0,0,0,TRUE,P,FALSE,0,0,3,NA,,Major foul:1 They could not climb in time,
Ashwin,148,R3,620,F,FALSE,TRUE,1,0,0,1,TRUE,FALSE,0,0,0,1,2,1,10,2,TRUE,P,FALSE,0,0,5,NA,,"Almost no movements of robot were wasted, almost all trips to intake scored. They never failed any intakes. Removed 2 algae from reef.",
RX,149,B2,3373,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,3,0,TRUE,D,FALSE,0,2,0,NA,5,"Switched to defense midway, inconsistent loading",
JJ,149,R2,6326,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,4,NA,0,,
GEH,149,R1,1727,F,FALSE,TRUE,0,1,0,0,TRUE,FALSE,0,0,0,0,3,6,0,2,TRUE,D,FALSE,0,0,5,NA,,"Good cycling, would have done even better if there wasn't a defender",
Ashwin,149,R3,3359,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,3,0,2,0,0,0,0,0,FALSE,P,FALSE,0,0,3,NA,2,Only attempted algae,
BH,149,B1,1908,C,FALSE,TRUE,0,0,0,0,FALSE,TRUE,0,0,1,0,0,0,4,1,TRUE,D,FALSE,0,0,3,NA,,,
TC,149,R1,2106,F,FALSE,TRUE,0,0,0,3,TRUE,FALSE,0,0,0,0,3,6,2,1,FALSE,No,FALSE,0,0,4,t,,Very fast and efficient cycle. The teammates tipped over the bot when it was beached. Bot was strong against defense.,
JJ,150,R2,449,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,0,0,5,4,3,1,TRUE,P,FALSE,0,0,4,NA,"1,7,5",It's so joever,
GEH,150,R1,4505,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,4,1,FALSE,P,FALSE,0,0,4,NA,,Good at L4 but very slow cycle times.,
RX,150,B2,6213,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,2,ba,0,"Didn't really move in match, ended up beached and also didn't block the coral station when stationary",
GL,150,B1,540,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,3,1,6,2,FALSE,P,FALSE,0,0,3,NA,1,"Driver feels greedy, basically denying their ally a line in order to score themselves. They also are super wobbly with elevator fully extended and almost fell over.",
TC,150,R1,6802,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,3,1,0,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,Very slow cycle freezing multiple times. Driver was bad at algae intake.,
Ashwin,150,R3,2199,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,1,1,0,1,1,1,5,0,FALSE,P,FALSE,0,0,4,NA,,"Solid maneuvering, focused L4",
JJ,151,R2,1418,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,3,NA,4,Elevator broke in an extended state ,
GEH,151,R1,686,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,2,0,4,5,1,0,TRUE,P,FALSE,0,0,5,NA,,"Very fast cycle times, great performance ",
GL,151,B1,3136,F,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,0,1,2,1,7,1,TRUE,D,FALSE,0,0,4,NA,,"Smooth cycles, might have climbed a bit early but still good",
RX,151,B2,346,C,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,FALSE,No,FALSE,0,3,4,cs,0,"Didn't move for first 10 seconds into teleop, later got coral stuck and camped opposing coral station",
TC,151,R1,2890,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,2,NA,"0,5",robot did not score anything because its algae intake did not work. Very slow and tried to play defense at the last 30 secs.,
Ashwin,151,R3,9072,F,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,0,0,0,2,8,0,TRUE,P,FALSE,0,0,4,NA,7,"Almost only ground intook, very fast scoring mechanism, drove smoothly without any crashes. In auto, scored L4 on the reef area closest to the drive team",
BH,152,B1,8590,C,FALSE,TRUE,0,0,2,0,TRUE,FALSE,0,0,0,5,7,4,0,2,FALSE,No,FALSE,0,0,4,NA,,,
Ashwin,152,R3,1111,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,2,3,0,FALSE,P,FALSE,0,0,3,NA,,Only moved like 5 inches during auto. Average intake and scoring time,
JA,152,R2,1629,C,FALSE,TRUE,0,0,0,3,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,1,di,,Good auto but froze during tele op,
GL,152,B2,2363,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,1,0,0,0,4,0,TRUE,P,FALSE,0,0,3,NA,,Cycles were meh time wise and struggled a bit with algae intake.,
GEH,152,R1,8230,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,1,1,2,0,0,TRUE,D,FALSE,0,0,3,NA,,"Slow cycling, struggled to pick coral up from the ground",
TC,152,R1,836,F,FALSE,TRUE,0,0,0,2,TRUE,TRUE,2,2,0,0,1,4,3,0,TRUE,D,FALSE,0,0,4,NA,7,Very versatile and moderately fast scoring.,
GEH,153,R1,8592,F,FALSE,FALSE,0,0,0,3,FALSE,FALSE,0,0,0,0,5,6,5,0,TRUE,D,FALSE,0,0,5,NA,,Amazing performance again. Quick cycles and filled the reef fast.,
BH,153,B1,1885,C,FALSE,TRUE,0,0,0,0,TRUE,TRUE,1,1,6,0,0,0,0,0,FALSE,P,FALSE,0,0,4,NA,,,
TC,153,R1,977,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,1,2,FALSE,No,FALSE,0,1,2,ba,0,Their offense had really inconsistent cycles that were slow. They switched to defense early and was okay until they got beached on enemy side.,
RX,153,B2,8622,,TRUE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,NA,,,
Ashwin,153,R3,5338,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,3,7,4,TRUE,P,FALSE,0,0,4,NA,,"Consistent with intaking and scoring, but was missing for the last 45 seconds.",
GGK,153,R2,116,M,FALSE,TRUE,1,0,0,0,TRUE,TRUE,6,0,2,0,0,0,0,0,TRUE,D,FALSE,0,0,4,NA,,Carefully placed algae in a super full net; successfully!,
